UF_str;Pop_nr;Altitude_val;Area_val;Latitude_val;Longitude_val;Rendimentos_val;FPM_val;ReceitaTrib_val;QtdeDecl_nr;RendTrib_val
MG;6658;1112,0;412,0;-21,95;44,19;1075,55;5816905,0;1061163,0;571;24,270000000000003
MG;4121;990,0;208,3;-21,02;46,52;1266,69;5816905,0;509279,0;248;8,75
MG;5871;693,0;195,6;-19,7;43,47;873,48;5816905,0;311285,0;279;10,02
MG;15587;542,0;592,3;-19,83;42,32;1743,98;9694841,0;1044342,0;561;18,330000000000002
MG;10763;1375,0;229,8;-22,47;46,15;2655,09;7739869,0;551060,0;528;15,52
MG;17832;952,0;705,0;-21,03;44,76;3513,53;0,0;0,0;1464;59,489999999999995
MG;7014;930,0;301,9;-20,33;44,24;1054,63;0,0;0,0;425;21,06
MG;5867;651,0;1789,2;-16,57;45,99;1007,29;5816905,0;647290,0;257;12,399999999999999
MG;10535;629,0;3904,9;-15,32;44,75;331,65;5816905,0;302530,0;189;5,59
MG;18481;892,0;301,1;-22,27;46,17;3961,37;11633809,0;2026512,0;1557;56,28
MG;15325;1008,0;334,1;-21,63;46,4;5154,06;9232632,0;1172219,0;1198;47,349999999999994
MG;6593;948,0;1568,9;-16,87;43,01;474,28;5816905,0;353161,0;300;7,129999999999999
MG;15522;530,0;2509,7;-17,01;46,01;2125,68;9697775,0;1954624,0;1318;43,04
MG;32473;732,0;1399,5;-16,21;44,43;3523,35;15511984,0;2125917,0;1839;64,45
MG;4634;640,0;223,4;-20,92;43,24;456,4;5816905,0;226503,0;145;4,82
MG;5068;425,0;378,3;-19,06;42,72;513,2;5816905,0;438786,0;209;7,65
MG;14957;922,0;367,7;-22,47;45,61;3509,54;9694841,0;544290,0;1026;47,58
MG;37314;892,0;639,4;-20,14;44,2;7198,13;15511745,0;20189826,0;5487;321,83
MG;11217;1204,0;356,2;-22,44;46,35;2611,14;7755873,0;739934,0;567;26,73
MG;10586;586,0;1599,9;-17,87;44,18;1631,83;7755873,0;499225,0;538;21,71
MG;4128;410,0;161,9;-19,43;42,24;339,38;5816905,0;291097,0;149;5,14
MG;24169;538,0;5225,2;-15,62;46,42;4829,63;11633809,0;3325656,0;1466;58,239999999999995
MG;28071;538,0;7218,4;-17,35;44,96;2649,58;13572777,0;3569336,0;1204;37,94
MG;6818;923,0;1031,3;-16,03;47,09;844,21;5816905,0;793040,0;367;14,02
MG;14280;927,0;368,2;-21,47;46,4;4634,15;9694841,0;853819,0;832;38,58
MG;3727;716,0;61,4;-19,52;44,45;774,89;5816905,0;368542,0;290;11,27
MG;11525;849,0;304,2;-22,36;45,78;2060,4;7755873,0;922555,0;853;37,1
MG;2645;469,0;200,9;-18,52;49,5;563,23;5816905,0;329842,0;245;10,29
MG;11046;742,0;156,0;-19,3;44,42;2001,57;7755873,0;810241,0;913;32,81
MG;43395;945,0;542,6;-19,88;43,67;9269,44;17450714,0;5540939,0;5264;238,44
MG;5308;750,0;106,5;-20,7;41,93;881,48;5816905,0;176236,0;232;6,33
MG;4128;698,0;83,0;-20,79;42,8;589,17;5816905,0;121680,0;179;7,369999999999999
MG;14325;1105,0;711,4;-21,92;46,39;3298,35;9694841,0;1603242,0;1029;48,2
MG;3133;957,0;223,0;-20,63;45,16;416,11;5816905,0;155300,0;98;3,81
MG;21901;1048,0;528,5;-22,76;46,14;5239,04;11633809,0;5021224,0;1629;65,83
MG;28402;907,0;244,6;-22,61;46,06;5818,4;13572777,0;4060846,0;2884;123,9
MG;13012;950,0;246,4;-21,85;45,3;3308,9;0,0;0,0;1166;47,56
MG;3720;268,0;442,4;-18,24;41,75;466,21;5816905,0;200890,0;211;6,529999999999999
MG;16325;928,0;335,6;-21,84;45,4;3924,01;9694841,0;2002351,0;1341;58,59
MG;21367;1076,0;577,8;-21,71;46,25;4704,03;11386750,0;1730928,0;1510;52,91
MG;19991;494,0;3650,8;-19,54;49,49;5008,14;11633809,0;4449598,0;2689;97,03
MG;3832;600,0;505,9;-16,5;44,81;260,14;5816905,0;443351,0;104;2,69
MG;53870;945,0;528,2;-20,9;45,28;11829,6;21328650,0;4809525,0;5073;220,47
MG;11844;785,0;275,4;-21,11;45,83;2240,25;7755873,0;469763,0;701;23,46
MG;7562;642,0;1264,2;-19,76;48,57;1164,83;5848874,0;1797699,0;1036;36,25
MG;15078;1050,0;710,6;-19,7;46,17;3155,34;9694841,0;2143532,0;1146;45,84
MG;28783;843,0;769,5;-21,24;45,76;5473,64;0,0;0,0;2482;74,59
MG;4721;718,0;174,9;-20,69;42,62;554,39;5816905,0;208803,0;203;6,85
MG;11945;662,0;839,7;-18,73;49,2;2036,84;7755873,0;1548385,0;864;37,23
MG;5738;867,0;212,7;-21,02;45,18;1075,62;0,0;0,0;291;8,5
MG;15088;967,0;720,5;-20,77;45,28;3022,04;9694841,0;1093964,0;785;34,58
MG;4436;650,0;141,9;-18,53;42,63;361,88;5816905,0;140105,0;154;5,27
MG;5435;850,0;130,7;-20,52;41,9;892,21;5816905,0;219804,0;340;8,08
MG;4836;825,0;111,1;-20,92;43,62;560,89;5475499,0;502169,0;162;6,3
MG;37041;948,0;965,4;-17,69;42,52;4456,05;15511745,0;3365242,0;2252;92,66
MG;7203;792,0;297,9;-20,62;47,05;1712,07;5816905,0;611587,0;436;14,15
MG;9461;830,0;95,3;-19,55;44,12;1331,5;5816905,0;1015156,0;784;32,83
MG;16038;564,0;620,7;-18,68;49,57;3384,6;9694841,0;1814180,0;1342;56,35
MG;5270;230,0;279,1;-19,07;41,86;450,07;5816905,0;242027,0;241;6,98
MG;14986;571,0;971,6;-16,32;43,71;1315,8;9694841,0;649842,0;574;19,32
MG;8574;766,0;521,8;-20,62;46,05;1912,83;5788723,0;4379952,0;970;36,94
MG;9371;592,0;187,7;-20,17;42,27;1541,02;5816905,0;315310,0;390;11,54
MG;23458;910,0;1242,2;-17,19;41,69;1744,67;11633809,0;959062,0;472;17,869999999999997
MG;3330;822,0;160,0;-20,88;43,74;374,78;5817965,0;230174,0;128;4,98
MG;24864;1080,0;485,7;-20,95;43,81;3306,19;0,0;0,0;2023;89,18
MG;33412;408,0;353,4;-20,73;42,03;10060,4;15511745,0;3233324,0;3508;159,4
MG;90192;578,0;1258,8;-19,79;42,14;18582,54;27145554,0;13491905,0;9066;417,22
MG;9487;726,0;1456,1;-17,53;43,02;936,15;5816905,0;508798,0;564;17,13
MG;6645;816,0;181,0;-22,04;45,7;1301,54;5816905,0;689540,0;467;17,79
MG;20090;159,0;3203,0;-17,7;40,77;3559,85;11527051,0;3349807,0;1859;71,89
MG;2584;551,0;259,1;-19,09;43,14;274,69;5816905,0;426097,0;128;5,21
MG;12276;945,0;506,3;-21,46;45,22;2343,3;7755864,0;1317273,0;816;31,299999999999997
MG;11429;846,0;357,2;-20,56;44,87;2424,9;7755873,0;621142,0;678;31,29
MG;14550;958,0;322,3;-22,12;45,13;2446,39;9694841,0;773984,0;1014;44,41
MG;21519;772,0;455,8;-20,18;44,77;3252,37;11633809,0;2304630,0;1453;67,15
MG;30739;1061,0;1307,9;-19,0;46,32;8147,57;13572777,0;3461153,0;3402;145,57999999999998
MG;21273;830,0;1065,7;-20,97;46,12;8327,92;11914609,0;1810814,0;1777;74,92999999999999
MG;18416;903,0;400,0;-20,54;44,64;2987,92;11633809,0;1883788,0;1413;50,269999999999996
MG;9939;431,0;2063,3;-19,7;50,69;2232,39;5816905,0;1450592,0;1337;51,47
MG;4089;1052,0;727,9;-21,49;44,64;694,04;5816905,0;245195,0;258;11,19
MG;3523;868,0;81,1;-21,78;45,84;466,55;5816905,0;206913,0;240;8,77
MG;4642;1092,0;282,3;-22,0;44,46;650,49;5816905,0;176250,0;202;8,379999999999999
MG;2308;972,0;157,7;-20,79;43,93;348,66;5816905,0;109494,0;109;4,14
MG;3018;709,0;367,3;-18,58;47,88;571,87;0,0;0,0;201;6,08
MG;17991;738,0;665,8;-20,58;46,92;4448,65;11633809,0;2264189,0;2011;79,37
MG;4055;928,0;273,0;-21,13;44,47;490,88;5816905,0;155111,0;167;4,88
MG;73712;169,0;491,8;-21,39;42,7;16072,54;23267618,0;9815980,0;7565;387,32
MG;5184;752,0;240,0;-20,07;43,41;635,96;5825516,0;1994757,0;707;28,61
MG;3623;752,0;141,6;-20,69;43,5;290,28;5782078,0;113575,0;98;3,59
MG;6721;625,0;419,5;-17,3;41,52;662,87;5816905,0;503666,0;229;7,93
MG;5187;530,0;287,8;-15,36;42,96;327,23;5816905,0;255390,0;99;3,93
MG;22244;895,0;100,5;-21,98;44,93;5796,34;11633809,0;3770303,0;2932;141,32999999999998
MG;1222;935,0;283,2;-19,15;45,71;171,45;5816905,0;71031,0;70;2,72
MG;7051;242,0;204,3;-18,76;41,31;928,84;5816905,0;356422,0;678;19,81
MG;10593;531,0;327,2;-18,58;49,2;3333,51;7755873,0;671901,0;690;28,630000000000003
MG;3010;800,0;152,8;-21,67;43,22;416,13;5816905,0;178729,0;154;6,35
MG;5814;370,0;212,7;-20,04;41,69;826,19;5817805,0;176167,0;359;11,43
MG;15648;597,0;831,0;-17,09;42,54;1357,45;9667841,0;547646,0;380;11,98
MG;12239;858,0;3255,2;-15,31;45,62;919,53;7755873,0;751049,0;551;17,03
MG;2817;332,0;252,9;-22,0;43,06;519,12;5816905,0;2114937,0;175;6,5600000000000005
MG;6813;660,0;153,5;-20,91;43,37;493,3;0,0;0,0;113;5,05
MG;4776;749,0;227,6;-20,4;47,27;739,01;5806976,0;321133,0;361;7,6899999999999995
MG;7885;632,0;720,4;-17,08;44,21;842,77;5816905,0;481641,0;238;8,23
MG;27579;832,0;630,7;-20,44;44,77;4520,58;13572777,0;3398490,0;1994;75,69
MG;7437;720,0;106,9;-20,86;42,8;1115,06;5816905,0;314368,0;515;20,25
MG;9195;691,0;348,5;-18,23;42,84;1064,77;5816905,0;197021,0;265;10,08
MG;3105;557,0;1041,0;-19,7;49,08;1098,67;5816905,0;1219946,0;205;7,42
MG;7962;620,0;655,0;-16,3;41,79;584,09;5816905,0;419275,0;203;8,18
MG;10263;985,0;352,5;-21,09;46,2;2842,05;5816905,0;727010,0;674;22,75
MG;2845;1068,0;102,2;-22,16;45,45;434,91;5816905,0;148558,0;138;5,65
MG;25588;509,0;1340,3;-19,91;48,39;4817,16;11633809,0;4686616,0;3559;137,79
MG;4618;294,0;253,9;-19,93;41,69;760,14;5816904,0;138896,0;208;6,5600000000000005
MG;18235;701,0;1726,8;-19,04;43,43;2116,62;11633809,0;8662531,0;1706;85,59
MG;5430;650,0;250,3;-19,75;44,9;678,95;5816905,0;1018472,0;394;13,75
MG;13559;880,0;369,7;-21,88;45,09;2972,31;7755873,0;1082614,0;846;36,57
MG;11151;863,0;183,0;-22,41;45,8;1840,15;7755873,0;514789,0;881;26,229999999999997
MG;7515;637,0;1642,0;-15,29;44,42;303,85;5816905,0;320775,0;115;3,58
MG;6409;750,0;42,4;-19,63;43,98;848,23;5816905,0;2751210,0;967;38,46
MG;11334;862,0;205,1;-22,15;46,04;1657,35;7755873,0;770563,0;775;27,259999999999998
MG;52280;871,0;304,1;-20,5;43,86;9027,41;19389682,0;34257447,0;8548;394,39
MG;5111;1050,0;398,9;-18,81;43,68;534,72;5816905,0;528364,0;198;8,030000000000001
MG;6860;673,0;618,4;-19,94;47,54;1723,93;5816910,0;1036944,0;1012;38,120000000000005
MG;124370;995,0;370,2;-20,66;43,79;26159,49;32962459,0;19443475,0;22933;1117,27
MG;23088;121,0;1483,9;-19,17;41,47;4536,13;11030280,0;3566531,0;1888;77,32000000000001
MG;1801;1035,0;86,4;-22,55;45,92;215,0;5816905,0;113042,0;84;3,1100000000000003
MG;643476;902,0;195,3;-19,93;44,05;149080,65;54881015,0;209694529,0;103584;4689,870000000001
MG;9476;867,0;296,2;-21,19;45,44;1837,67;5816905,0;611138,0;589;22,11
MG;26933;760,0;2225,2;-16,69;44,37;2959,74;13572777,0;1311302,0;984;35,01
MG;8981;720,0;823,7;-19,13;44,32;1549,4;5816905,0;453411,0;458;17,240000000000002
MG;3565;819,0;179,5;-21,79;45,7;537,78;5816905,0;217604,0;231;7,0
MG;24457;636,0;2525,4;-18,38;44,46;4647,8;13572777,0;2621892,0;1869;75,18
MG;10422;467,0;576,3;-18,62;42,29;1522,33;7755873,0;1628750,0;501;15,8
MG;28428;976,0;3313,1;-18,47;47,2;6769,68;13572777,0;3605901,0;3439;112,87
MG;108843;250,0;221,3;-19,52;42,63;24912,27;31023490,0;13764922,0;14936;635,98
MG;9394;322,0;815,4;-16,62;42,18;847,03;0,0;0,0;287;10,29
MG;3101;484,0;131,5;-21,59;43,27;584,0;0,0;0,0;221;11,11
MG;3440;931,0;141,0;-21,02;44,22;399,7;5816905,0;301655,0;210;9,48
MG;3408;648,0;657,4;-19,82;45,9;807,14;5816905,0;551877,0;239;7,76
MG;3815;911,0;123,7;-22,63;46,02;652,67;5816905,0;241663,0;243;10,95
MG;6159;844,0;101,1;-20,45;45,56;836,08;5816905,0;395509,0;275;9,66
MG;3065;425,0;205,4;-19,83;42,4;403,25;5816905,0;305699,0;132;3,98
MG;4395;726,0;485,7;-18,07;43,47;559,91;5816905,0;323850,0;260;8,1
MG;6467;282,0;966,2;-17,24;40,91;519,3;5816905,0;622689,0;123;4,03
MG;12185;873,0;628,4;-20,88;45,52;2293,49;7755873,0;695467,0;649;20,65
MG;5993;728,0;840,7;-16,8;42,86;372,23;5816905,0;245447,0;195;3,7699999999999996
MG;5193;1005,0;132,9;-20,83;43,81;746,13;0,0;0,0;364;12,870000000000001
MG;10485;1025,0;311,3;-22,21;45,26;1756,17;7755873,0;482552,0;572;24,11
MG;4991;908,0;167,2;-20,38;44,34;706,91;5816905,0;290183,0;258;9,08
MG;4122;859,0;188,1;-18,95;46,67;975,3;5012765,0;495322,0;306;12,239999999999998
MG;15299;1010,0;522,4;-21,84;44,81;2593,28;0,0;0,0;1157;44,08
MG;4922;180,0;226,8;-18,97;41,1;609,83;5816904,0;329227,0;381;8,68
MG;7420;890,0;568,3;-15,94;41,84;445,5;5816905,0;279617,0;252;7,54
MG;78373;632,0;3298,8;-18,76;44,43;14005,26;25206586,0;9028465,0;6963;357,59000000000003
MG;5425;1231,0;310,1;-18,45;43,66;427,42;5816905,0;242682,0;224;8,91
MG;8199;1200,0;408,5;-22,51;45,28;1256,61;5816905,0;751003,0;384;17,18
MG;7120;684,0;1378,4;-20,34;46,85;1321,11;5816905,0;800019,0;523;17,259999999999998
MG;9280;500,0;102,8;-19,98;47,77;1009,01;5816905,0;1344950,0;972;29,58
MG;4989;340,0;213,2;-21,46;42,97;827,97;0,0;0,0;295;10,27
MG;7279;1052,0;377,2;-20,66;44,33;751,92;5816905,0;428026,0;319;11,11
MG;3048;818,0;142,3;-21,15;43,52;393,24;5575362,0;183604,0;142;5,01
MG;47803;1113,0;3891,7;-18,25;43,6;9342,16;19389757,0;6265243,0;5767;348,62
MG;3929;592,0;165,1;-20,49;43,2;300,34;5816905,0;223653,0;108;3,23
MG;8558;355,0;344,4;-19,84;42,78;1200,03;5804914,0;433545,0;481;13,91
MG;3427;753,0;117,0;-20,99;43,0;515,76;5709980,0;208100,0;173;7,01
MG;19947;660,0;337,8;-20,61;42,15;2832,6;11633809,0;1120586,0;1038;40,59
MG;5080;240,0;342,2;-18,78;41,48;997,27;5816905,0;257730,0;344;10,01
MG;7425;748,0;133,1;-18,8;42,61;733,98;5816905,0;293471,0;368;11,11
MG;228643;712,0;708,1;-20,14;44,88;59608,41;54881015,0;62048497,0;32870;1648,22
MG;6398;975,0;117,8;-15,73;41,35;490,2;0,0;0,0;257;8,71
MG;6011;877,0;217,0;-21,51;46,2;1075,66;5575362,0;309358,0;293;9,41
MG;10027;910,0;572,9;-15,73;41,0;593,59;0,0;0,0;245;7,819999999999999
MG;3857;610,0;817,4;-16,65;46,27;499,47;5816905,0;319555,0;173;5,6899999999999995
MG;5288;358,0;59,5;-19,37;42,11;1062,65;5817160,0;312572,0;456;15,27
MG;4624;546,0;398,8;-18,97;43,26;539,24;5817101,0;1311662,0;301;12,049999999999999
MG;5346;519,0;195,0;-20,16;42,97;912,15;5816905,0;310996,0;306;13,56
MG;3074;923,0;113,9;-22,25;45,16;394,07;5816905,0;113696,0;124;5,140000000000001
MG;6386;222,0;70,2;-21,32;42,81;932,92;0,0;0,0;377;11,86
MG;9882;931,0;124,8;-21,11;44,02;1519,14;0,0;0,0;629;26,279999999999998
MG;5335;497,0;382,1;-19,06;42,93;628,72;5816905,0;501454,0;201;7,67
MG;14014;723,0;1111,2;-19,46;45,6;3374,6;9491754,0;974281,0;1638;64,26
MG;4495;672,0;231,2;-20,98;43,19;707,69;4702913,0;236369,0;202;5,79
MG;1512;679,0;152,9;-20,29;45,9;210,3;5816905,0;228861,0;99;4,24
MG;1915;713,0;312,9;-18,43;47,61;375,31;5816905,0;156487,0;178;4,54
MG;7783;705,0;217,5;-20,2;41,8;1194,6;5658763,0;230083,0;372;11,41
MG;27019;907,0;499,5;-21,61;45,57;5927,88;13572777,0;2530656,0;2241;89,67
MG;10888;231,0;187,1;-19,22;42,05;1193,05;7755873,0;539449,0;789;24,700000000000003
MG;7353;671,0;608,3;-17,28;43,95;661,28;5816905,0;419155,0;244;8,28
MG;5373;495,0;85,2;-19,63;42,23;603,81;5816905,0;199165,0;229;7,13
MG;15034;957,0;456,8;-20,67;44,07;2454,19;9282897,0;815057,0;1581;65,59
MG;18789;730,0;357,5;-20,84;42,66;2933,6;7269957,0;1030320,0;772;36,28
MG;66237;760,0;911,4;-19,76;44,31;8579,26;21328650,0;9075242,0;5028;204,1
MG;24287;772,0;317,6;-20,65;41,91;3603,03;11633809,0;1150654,0;1785;64,13
MG;32117;570,0;1869,0;-14,93;42,82;3297,06;0,0;0,0;1223;48,14
MG;4648;907,0;263,9;-22,05;45,95;823,59;5839380,0;281206,0;167;5,73
MG;11329;560,0;243,9;-22,46;46,02;2541,11;0,0;0,0;652;21,4
MG;2483;218,0;131,4;-21,74;42,46;691,07;5816905,0;232393,0;163;6,390000000000001
MG;3599;721,0;636,0;-19,52;45,79;668,15;5816905,0;406610,0;212;10,309999999999999
MG;7851;765,0;822,5;-18,75;47,69;1066,75;5816905,0;614609,0;457;18,61
MG;11107;194,0;309,4;-21,1;42,19;2008,19;7755873,0;363757,0;899;32,32
MG;3914;778,0;103,8;-21,55;43,51;543,42;5816905,0;585925,0;225;8,48
MG;32402;973,0;244,6;-22,85;46,32;5373,73;13572777,0;7559999,0;4133;188,71
MG;2421;776,0;86,0;-21,41;45,83;588,56;5816905,0;203591,0;166;7,609999999999999
MG;3409;380,0;165,2;-20,81;42,03;685,38;5816905,0;793235,0;211;9,45
MG;5118;740,0;357,6;-18,08;43,25;408,6;5816905,0;298989,0;173;5,79
MG;3180;742,0;314,5;-18,0;43,39;329,12;5816905,0;222449,0;152;5,8100000000000005
MG;7288;638,0;596,2;-16,64;40,76;622,3;5816905,0;266161,0;282;9,61
MG;14973;614,0;1554,6;-18,76;44,9;1918,21;9694841,0;1658302,0;963;35,64
MG;3269;250,0;151,9;-19,15;42,08;239,15;5816905,0;178507,0;141;4,46
MG;10707;425,0;1088,8;-19,23;43,02;1379,01;7755873,0;677192,0;537;20,92
MG;10880;697,0;357,7;-20,73;42,28;1268,56;7755873,0;687018,0;410;12,19
MG;7137;776,0;191,4;-19,89;44,43;1176,94;0,0;0,0;1078;49,46
MG;67833;841,0;1501,9;-20,46;45,43;15804,17;23267618,0;10418527,0;7936;376,56
MG;8945;839,0;3685,7;-14,95;46,23;1003,7;5816905,0;825462,0;313;11,010000000000002
MG;4330;856,0;218,8;-20,85;46,72;699,65;5816905,0;1229922,0;332;11,01
MG;2872;740,0;198,7;-19,56;44,45;377,75;5816905,0;248186,0;158;6,720000000000001
MG;10546;398,0;461,3;-16,99;42,35;911,6;7431336,0;415843,0;248;8,91
MG;5130;635,0;1576,1;-17,32;44,23;547,6;5816905,0;750097,0;136;4,32
MG;26102;656,0;2747,3;-16,48;43,49;2395,72;0,0;0,0;1058;44,7
MG;5784;380,0;717,1;-17,96;42,01;431,61;5816905,0;293161,0;131;4,5600000000000005
MG;6031;440,0;626,7;-18,07;41,43;468,88;5816905,0;151583,0;171;5,800000000000001
MG;9428;195,0;469,6;-18,57;41,91;1224,38;7996120,0;383251,0;549;19,83
MG;3475;830,0;167,5;-18,17;42,77;202,1;5816905,0;140143,0;83;2,83
MG;16036;458,0;200,0;-20,27;49,2;2235,45;9694841,0;2020360,0;1410;58,11
MG;4765;314,0;320,8;-16,89;40,92;299,21;0,0;0,0;125;4,3
MG;5863;910,0;762,8;-16,13;42,53;340,63;0,0;0,0;109;3,66
MG;57269;516,0;2427,0;-20,02;48,94;13949,99;58761694,0;9267669,0;7382;318,33000000000004
MG;4153;690,0;199,8;-19,37;44,06;528,98;0,0;0,0;241;9,92
MG;7076;142,0;720,4;-19,0;41,54;1032,87;5816904,0;896429,0;407;16,19
MG;5259;515,0;1733,2;-15,08;43,12;331,0;5816904,0;285734,0;133;3,84
MG;3114;665,0;145,9;-16,85;43,7;250,61;5816905,0;178924,0;104;4,07
MG;3253;180,0;112,4;-18,98;41,22;310,09;5816905,0;145399,0;433;9,07
MG;3876;410,0;152,0;-21,54;43,2;674,86;5816905,0;437296,0;260;11,73
MG;4381;1256,0;187,4;-22,66;45,86;811,62;5816905,0;446057,0;302;10,89
MG;6168;795,0;209,3;-18,82;42,48;436,24;5816905,0;835696,0;214;7,34
MG;12039;1113,0;866,6;-18,45;43,74;1703,7;0,0;0,0;820;30,509999999999998
MG;276995;170,0;2342,3;-18,85;41,95;75111,65;54881015,0;58911770,0;38770;1926,3200000000002
MG;15737;829,0;3885,3;-16,56;42,89;1441,15;9694841,0;1340973,0;526;17,96
MG;1415;669,0;193,1;-18,49;47,72;207,07;5816905,0;171920,0;100;3,4099999999999997
MG;33297;777,0;1075,1;-18,78;42,93;4818,6;15511745,0;4463539,0;2878;130,84
MG;14379;760,0;934,3;-20,76;45,92;2557,59;9694841,0;1091441,0;696;28,62
MG;10527;578,0;348,6;-20,57;43,01;1185,79;7755873,0;307483,0;358;12,989999999999998
MG;4941;795,0;390,3;-17,01;43,67;388,95;0,0;0,0;119;3,85
MG;19319;751,0;294,8;-21,3;46,8;4940,51;11633809,0;2181984,0;1402;59,83
MG;8996;420,0;264,2;-21,35;43,05;1629,23;5816905,0;759023,0;605;33,35
MG;3977;558,0;88,7;-21,73;43,04;966,15;5816940,0;248967,0;211;9,77
MG;6739;616,0;2069,8;-17,77;47,1;1473,03;5816905,0;629149,0;389;14,579999999999998
MG;51704;829,0;286,4;-21,31;46,71;13937,81;19389682,0;9874537,0;6417;318,6
MG;7341;302,0;158,4;-21,15;42,8;1611,3;5816905,0;363305,0;443;14,5
MG;7764;912,0;366,8;-18,84;46,79;1456,25;5816905,0;534802,0;469;16,09
MG;8805;298,0;293,6;-21,01;42,72;1299,53;5816905,0;555740,0;515;18,61
MG;6094;543,0;1849,1;-19,21;49,79;1489,8;5816905,0;1259610,0;517;15,57
MG;6455;893,0;154,0;-22,07;45,54;1139,58;5816905,0;505766,0;323;12,38
MG;10820;430,0;340,6;-19,44;42,22;1250,54;7755873,0;687438,0;922;30,51
MG;5159;1032,0;346,2;-21,43;43,96;689,89;5816905,0;180910,0;224;8,379999999999999
MG;24613;895,0;2704,1;-19,48;46,54;8109,32;11633809,0;4290787,0;2488;108,30000000000001
MG;8264;470,0;874,8;-16,86;44,91;643,91;5816905,0;315919,0;231;7,010000000000001
MG;6228;750,0;353,4;-15,66;44,16;366,86;5816905,0;269564,0;136;4,84
MG;13158;1071,0;562,1;-20,46;47,12;2493,89;7755873,0;974419,0;990;50,7
MG;171932;872,0;72,6;-20,02;44,06;19646,23;54881015,0;21281672,0;13869;533,76
MG;3512;913,0;68,3;-22,06;46,44;836,45;0,0;0,0;266;7,07
MG;2990;892,0;153,1;-21,15;44,75;424,87;5816905,0;191914,0;178;6,109999999999999
MG;11524;595,0;625,7;-16,22;44,91;637,76;7755873,0;400262,0;239;7,359999999999999
MG;39045;786,0;110,3;-20,07;44,3;4870,67;15511745,0;8730921,0;3925;169,26
MG;10144;816,0;218,3;-19,96;44,71;1331,87;5816905,0;1118387,0;549;17,91
MG;8202;664,0;628,2;-20,17;45,71;2082,85;5816905,0;778390,0;788;29,18
MG;6288;832,0;105,2;-21,17;44,93;826,09;0,0;0,0;531;20,8
MG;12141;857,0;376,3;-20,94;45,83;2455,52;7345264,0;762311,0;595;19,2
MG;6782;582,0;196,7;-19,6;41,97;752,41;5816905,0;265353,0;221;6,75
MG;7254;869,0;149,6;-22,32;46,33;1675,8;5816905,0;844377,0;595;25,060000000000002
MG;7527;750,0;1004,1;-15,49;42,2;551,4;5816905,0;392142,0;147;5,24
MG;6632;809,0;830,0;-19,04;47,92;1351,36;0,0;0,0;523;18,61
MG;2752;951,0;305,6;-21,4;44,92;670,41;5816905,0;190657,0;138;4,6
MG;24858;482,0;858,0;-19,55;42,12;3698,99;13572777,0;1520944,0;1461;64,5
MG;6114;746,0;245,0;-19,49;44,39;819,43;5900695,0;639722,0;337;13,91
MG;7349;600,0;524,5;-18,73;44,36;698,4;5816905,0;210036,0;222;8,79
MG;17902;200,0;113,1;-19,41;42,42;1715,47;9694841,0;755754,0;1059;42,53
MG;19318;241,0;456,6;-19,8;41,71;2791,3;11633809,0;1221306,0;1681;63,34
MG;255266;240,0;164,9;-19,47;42,54;64872,07;54881015,0;105038082,0;40646;2025,2999999999997
MG;4260;452,0;466,0;-18,69;49,94;1045,32;0,0;0,0;293;9,92
MG;9991;1182,0;298,2;-22,1;46,19;3037,14;5816905,0;1258718,0;980;33,68
MG;6842;951,0;356,3;-18,98;47,46;1310,53;5816905,0;515933,0;661;21,24
MG;116745;779,0;1253,7;-19,62;43,23;25656,69;31023491,0;48329646,0;18925;912,53
MG;11297;330,0;209,0;-18,57;41,23;1471,26;7755873,0;478145,0;1068;25,72
MG;49203;901,0;542,6;-20,25;43,8;9421,35;19389682,0;15103272,0;8043;373,84000000000003
MG;5276;1048,0;1788,4;-17,06;43,31;259,59;0,0;0,0;102;3,6899999999999995
MG;18350;445,0;1225,3;-15,1;44,09;1615,66;11633809,0;732164,0;833;29,619999999999997
MG;13087;839,0;410,5;-20,39;44,49;2384,04;7755873,0;2277037,0;1086;43,81
MG;12489;847,0;480,8;-17,4;41,67;1105,8;7755873,0;364439,0;496;14,68
MG;95491;856,0;294,8;-22,43;45,45;29368,4;27145554,0;18580228,0;15028;834,1
MG;34033;910,0;2735,6;-17,86;42,86;3163,24;15511745,0;1740807,0;1848;60,760000000000005
MG;4295;213,0;94,6;-21,42;42,82;786,55;0,0;0,0;344;9,86
MG;23557;356,0;1419,2;-18,03;41,69;3471,13;24830913,0;1516513,0;1467;60,78
MG;2261;689,0;380,3;-19,41;43,32;268,5;5816905,0;307809,0;92;3,6799999999999997
MG;10553;1017,0;243,7;-21,08;47,05;2470,49;7755873,0;848966,0;860;33,519999999999996
MG;14998;906,0;431,8;-22,28;44,87;2834,02;0,0;0,0;1270;56,379999999999995
MG;15006;892,0;143,4;-22,3;44,93;3869,16;9694841,0;1897897,0;1779;78,68
MG;12311;252,0;488,8;-19,17;41,87;1533,29;7755873,0;629870,0;1020;39,68
MG;21566;271,0;679,0;-16,56;41,5;2592,01;11633809,0;1141277,0;1388;49,870000000000005
MG;14645;490,0;1802,4;-19,91;49,38;2840,81;9694841,0;2436860,0;1813;65,71
MG;22082;835,0;1040,5;-20,47;45,13;4740,72;11633809,0;1952277,0;1717;76,83000000000001
MG;9338;989,0;177,3;-22,77;46,22;1529,3;5816905,0;1568644,0;889;29,08
